qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
1361,"Our Friends, The Hayseeds",Our Friends,0.4,0.4,1.0,0.5714285714285715,14,0,0.6249716877937317,1.2876256576325043,0,0.004747410615285237
1362,Schneeland,Soaked In Bleach,0.0,0.0,0.0,0.0,12,0,0.3414101004600525,1.0447284307234925,0,0.0035282770792643228
1363,Genius Grant,oscar,0.0,0.0,0.0,0.0,10,0,0.5907896757125854,1.8872577779922883,0,0.0035282770792643228
1364,August Söderman,August Söderman,1.0,1.0,1.0,1.0,0,1,1.0,1.0679604282728947,0,0.005153099695841472
1365,P. K. Abdul Aziz,P. K. Abdul Aziz,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.093494968583982,0,0.005153099695841472
1366,Washington,New York City,0.0,0.0,0.0,0.0,13,0,0.5813627243041992,2.023188369466779,0,0.0044206937154134115
1367,Swayamkrushi,Swayamkrushi,1.0,1.0,1.0,1.0,0,1,1.0,1.0845775375558082,0,0.0044206937154134115
1368,Kuressaare,Yhdistyne,0.0,0.0,0.0,0.0,8,0,0.5183517932891846,1.9919830450387264,0,0.00519447127978007
1369,17 July 1070,1290,0.0,0.0,0.0,0.0,10,0,0.6645939946174622,6.905869585199273,0,0.00519447127978007
1370,Westwood Village Memorial Park Cemetery,st. john's wort,0.0,0.0,0.0,0.0,32,0,0.3599841892719269,3.115272897165316,0,0.006012543042500814
1371,Sigmaringen,berlin,0.0,0.0,0.0,0.0,9,0,0.5228131413459778,4.785090484406954,0,0.006012543042500814
1372,Some Kind Of Life,Some Kind Of Life,1.0,1.0,1.0,1.0,0,1,1.0,1.0483239424342468,0,0.006194468339284261
1373,Melisende of Crécy,henrietta of lorraine,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,0.520209550857544,2.1203536946693533,0,0.006194468339284261
1374,United States,United States,1.0,1.0,1.0,1.0,0,1,1.0,2.076362104404595,0,0.0034645676612854006
1375,30 Days In Atlanta,30 Days In Atlanta,1.0,1.0,1.0,1.0,0,1,1.0,1.0779471851242741,0,0.0034645676612854006
1376,Munich,cologne,0.0,0.0,0.0,0.0,7,0,0.7994816303253174,3.475072981533761,0,0.0030724287033081056
1377,no,yes,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1034771330303217,0,0.0030724287033081056
1378,Annie From Tharau,Annie From Tharau,1.0,1.0,1.0,1.0,0,1,1.0,1.0624106488993625,0,0.0036187926928202313
1379,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1267875152824256,0,0.0036187926928202313
1380,Esparza,st. john the Baptist church,0.0,0.0,0.0,0.0,25,0,0.24353337287902832,3.2917472723646166,0,0.005056079228719076
1381,United States,United States,1.0,1.0,1.0,1.0,0,1,1.0,2.5101733922526415,0,0.005056079228719076
1382,Sarah Sutherland,IDK,0.0,0.0,0.0,0.0,16,0,0.5168679356575012,2.9171198554073565,1,0.005919162432352702
1383,Zbigniew Brzezinski,václav koál,0.0,0.0,0.0,0.0,18,0,0.42577630281448364,2.6529015170024572,0,0.005919162432352702
1384,"John II, Prince of Anhalt-Zerbst",hendrik iii,0.0,0.0,0.0,0.0,28,0,0.33330440521240234,2.140290217078732,0,0.005150727430979411
1385,Cape Breton Island,san francisco,0.0,0.0,0.0,0.0,13,0,0.503932535648346,3.1478291604056623,0,0.005150727430979411
1386,German,poland,0.0,0.0,0.0,0.0,5,0,0.5942778587341309,2.781807348968346,0,0.006172051032384236
1387,Lomawa Ndwandwe,naomi nyasa,0.0,0.0,0.0,0.0,12,0,0.4315210282802582,3.0516630805616707,0,0.006172051032384236
1388,11 April 1382,1530,0.0,0.0,0.0,0.0,11,0,0.6094051003456116,9.340194538981272,0,0.005969480673472086
1389,Ven Mi Corazón Te Llama,Ven Mi Corazón Te Llama,1.0,1.0,1.0,1.0,0,1,1.0,1.0301854177299485,0,0.005969480673472086
1390,Countess Palatine Margaret of Mosbach,elisabeth kahn,0.0,0.0,0.0,0.0,29,0,0.4016951620578766,2.209888054997366,0,0.005759419997533163
1391,Efva Attling,sa Blom,0.0,0.0,0.0,0.0,9,0,0.4738152325153351,3.424973478345516,0,0.005759419997533163
1392,Eleanor Of Lancaster,Eleanor Of Lancaster,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.2269095471556868,0,0.006215506792068481
1393,"Prince Ferdinand Philippe, Duke of Orléans",king louis xiii of france,0.09090909090909091,0.14285714285714285,0.2,0.16666666666666666,29,0,0.625582218170166,1.4341247132452406,0,0.006215506792068481
1394,National Artist of the Philippines,oscar,0.0,0.0,0.0,0.0,32,0,0.31100061535835266,2.059981428095439,0,0.003688367207845052
1395,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1262360634611983,0,0.003688367207845052
1396,Cahiers du cinéma,IDK,0.0,0.0,0.0,0.0,17,0,0.2806665897369385,1.5300128718678598,1,0.003875291347503662
1397,Naci Öğün,Naci ün,0.3333333333333333,0.5,0.5,0.5,2,0,0.690115213394165,1.0376591650582743,0,0.003875291347503662
1398,Frank Liddell,sarah ferguson,0.0,0.0,0.0,0.0,12,0,0.49231499433517456,2.9740757989429154,0,0.004610296090443929
1399,Ferdinand II of the Two Sicilies,emperor napoleon,0.0,0.0,0.0,0.0,27,0,0.4368741810321808,2.1291172676043644,0,0.004610296090443929
1400,"S.P.Q.R.: 2,000 And A Half Years Ago",Heremias,0.0,0.0,0.0,0.0,33,0,0.3062227964401245,1.2281852074411101,0,0.003704671065012614
1401,French,england,0.0,0.0,0.0,0.0,7,0,0.534314751625061,2.1222867046554716,0,0.003704671065012614
1402,Divorce In Montevideo,Divorce In Montevideo,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1233856277965923,0,0.007121137777964274
1403,Maria Feodorovna,empress elizabeth ii,0.0,0.0,0.0,0.0,18,0,0.3521772027015686,1.7002118381872604,0,0.007121137777964274
1404,Hong Kong Film Award for Best Director,oscar,0.0,0.0,0.0,0.0,34,0,0.28193849325180054,2.420125725436918,0,0.005127718051274617
1405,Sancho Ramírez,king henry viii,0.0,0.0,0.0,0.0,13,0,0.35526320338249207,1.8836761788101188,0,0.005127718051274617
1406,Italy,rome,0.0,0.0,0.0,0.0,5,0,0.6831139326095581,2.9597164046851843,0,0.00860727032025655
1407,Margaret of Hanau-Lichtenberg,elisabeth of saxe-coburg and gotha,0.14285714285714285,0.3333333333333333,0.2,0.25,25,0,0.6260533332824707,1.529713539282587,0,0.00860727032025655
1408,1941,IDK,0.0,0.0,0.0,0.0,4,0,0.4767746329307556,1.499727291900176,1,0.0038949728012084963
1409,Leeuwarden,elba,0.0,0.0,0.0,0.0,8,0,0.4339195489883423,3.0031836076292753,0,0.0038949728012084963
1410,One Day In The Life Of Andrei Arsenevich,Wolves Of The Range,0.2,0.25,0.5,0.3333333333333333,32,0,0.3374616503715515,1.0731857724571294,0,0.004170417785644531
1411,Wales,wales,0.0,0.0,0.0,0.0,1,0,1.0,2.5909778283555953,0,0.004170417785644531
1412,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.086512651608985,0,0.005917394161224365
1413,Meresankh II,tetepheres,0.0,0.0,0.0,0.0,10,0,0.44558417797088623,2.7741333030537545,0,0.005917394161224365
1414,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.291882002179063,0,0.004644236962000529
1415,Salad By The Roots,Dangerously They Live,0.0,0.0,0.0,0.0,15,0,0.4005799889564514,1.045816281504489,0,0.004644236962000529
1416,"Hazleton, Pennsylvania","Nashville, Tennessee",0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,0,0.591705322265625,2.4377708587651234,0,0.0032805661360422772
1417,Leif Kristian Nestvold-Haugen,Rosica Colin,0.0,0.0,0.0,0.0,23,0,0.38900822401046753,1.1409904776491846,0,0.0032805661360422772
1418,"Anne Russell, Countess Of Bedford","Anne Russell, Countess of Bedford",0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,0,1.0,1.1263030897429587,0,0.005462845166524251
1419,Winnetka,IDK,0.0,0.0,0.0,0.0,8,0,0.3606249988079071,2.0950452522717895,1,0.005462845166524251
1420,Le Donk & Scor-Zay-Zee,Le Donk & Scor-Zay-Zee,1.0,1.0,1.0,1.0,0,1,1.0,1.0482770838316515,0,0.007871854305267333
1421,Villupuram,Chennai,0.0,0.0,0.0,0.0,9,0,0.5179832577705383,3.3370177888066945,0,0.007871854305267333
1422,Spaceways,Tlayucan,0.0,0.0,0.0,0.0,7,0,0.40484362840652466,1.0490897139409565,0,0.004993607600529988
1423,Aryeh Ben-Eliezer,Aryeh Ben-Eliezer,1.0,1.0,1.0,1.0,0,1,1.0,1.0500133978523443,0,0.004993607600529988
1424,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0724205956371364,0,0.002854969104131063
1425,6 April 1362,1572,0.0,0.0,0.0,0.0,10,0,0.6512169241905212,9.11375054796671,0,0.002854969104131063
1426,They Came To Blow Up America,They Came To Blow Up America,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1402897914065928,0,0.005016412337621053
1427,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0952845130663267,0,0.005016412337621053
1428,"Aloha, Bobby And Rose","Aloha, Bobby And Rose",1.0,1.0,1.0,1.0,0,1,1.0,1.16571281616503,0,0.004884990056355795
1429,The Whole Shootin' Match,The Whole Shootin' Match,1.0,1.0,1.0,1.0,0,1,1.0,1.0306176484008251,0,0.004884990056355795
1430,Grand Duchess Maria Kirillovna of Russia,elizabeth ii,0.0,0.0,0.0,0.0,36,0,0.3206816017627716,2.013360462337927,0,0.005010328690210978
1431,Joseph Fielding Smith,john smith,0.0,0.0,0.0,0.0,13,0,0.7323418259620667,3.160857588574535,0,0.005010328690210978
1432,Sasaram,pakistan,0.0,0.0,0.0,0.0,6,0,0.33893170952796936,2.2609935934645145,0,0.0030791322390238446
1433,6 November 1920,IDK,0.0,0.0,0.0,0.0,15,0,0.3717624247074127,1.9844136265045615,1,0.0030791322390238446
1434,"Charles Paulet, 1st Duke of Bolton",john f. kennedy,0.0,0.0,0.0,0.0,30,0,0.3409477770328522,1.775262395549557,0,0.005351495742797851
1435,United States,American,0.0,0.0,0.0,0.0,11,0,0.5794521570205688,1.8281163008820085,0,0.005351495742797851
1436,18 November 1349,1525,0.0,0.0,0.0,0.0,15,0,0.6516725420951843,8.453665061184374,0,0.004295992851257324
1437,Merton Russell-Cotes,Merton Russell-Cotes,1.0,1.0,1.0,1.0,0,1,1.0,1.0462481672720594,0,0.004295992851257324
1438,20 September 1817,1805,0.0,0.0,0.0,0.0,15,0,0.5297470092773438,3.3654901672633604,0,0.00360640287399292
1439,Maria Newell,Charles Nelson Corey,0.0,0.0,0.0,0.0,15,0,0.550636351108551,1.1310128732560407,0,0.00360640287399292
1440,7 March 1772,IDK,0.0,0.0,0.0,0.0,12,0,0.2986665368080139,2.053531521994017,1,0.00438228448232015
1441,Monster On The Campus,The Year Of The Rabbit,0.14285714285714285,0.25,0.25,0.25,12,0,0.4684979319572449,1.082979513467562,0,0.00438228448232015
1442,Romance In A Minor Key,'Neath the Arizona Skies,0.0,0.0,0.0,0.0,18,0,0.29957854747772217,1.0975043397391684,0,0.0063293159008026125
1443,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3864731184876968,0,0.0063293159008026125
1444,Mike Senese,Bessie Lee,0.0,0.0,0.0,0.0,9,0,0.4304482638835907,1.2346034391539722,0,0.0035398443539937335
1445,Rome,Los Angeles,0.0,0.0,0.0,0.0,9,0,0.6035484671592712,2.466303152168316,0,0.0035398443539937335
1446,The Law And The Woman,Le Coeur  L'Ouvrage,0.0,0.0,0.0,0.0,18,0,0.31845924258232117,1.0507371014001854,0,0.006329566240310669
1447,Don'T Freak Me Out,Don'T Freak Me Out,1.0,1.0,1.0,1.0,0,1,1.0,1.088970007690937,0,0.006329566240310669
1448,"William Bruce, 8th Earl of Kincardine",john bruce,0.0,0.0,0.0,0.0,32,0,0.4710153639316559,2.0767930783405033,0,0.003469870487848918
1449,Dance Raja Dance,Dance Raja Dance,1.0,1.0,1.0,1.0,0,1,1.0,1.0620955054706422,0,0.003469870487848918
1450,Norway,german,0.0,0.0,0.0,0.0,4,0,0.6145926713943481,1.883463068564167,0,0.005026982227961222
1451,Her Husband'S Affairs,Her Husband'S Affairs,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.148145998467687,0,0.005026982227961222
1452,Brooklyn'S Finest,If My Country Should Call,0.0,0.0,0.0,0.0,23,0,0.32502561807632446,1.0373416311743446,0,0.0035957713921864827
1453,Santiago,Buenos Aires,0.0,0.0,0.0,0.0,10,0,0.5723363757133484,1.580188661704499,0,0.0035957713921864827
1454,Ferdinand II of the Two Sicilies,king louis xv of spain,0.1,0.16666666666666666,0.2,0.1818181818181818,25,0,0.5425796508789062,1.5428093174541595,0,0.005719196796417236
1455,Amman,san francisco,0.0,0.0,0.0,0.0,11,0,0.4613487720489502,2.375049454374494,0,0.005719196796417236
1456,Beji Caid Essebsi,Baker Brownell,0.0,0.0,0.0,0.0,15,0,0.4284384548664093,1.1659092890786966,0,0.0045762121677398685
1457,God'S Gift To Women,God's Gift To Women,0.6666666666666666,0.8,0.8,0.8000000000000002,1,0,1.0,1.136014489732131,0,0.0045762121677398685
1458,Wild Boys Of The Road,That Royle Girl,0.0,0.0,0.0,0.0,16,0,0.34239983558654785,1.0741452629242063,0,0.003629183769226074
1459,"Grips, Grunts And Groans",The Big Caper,0.0,0.0,0.0,0.0,21,0,0.38138502836227417,1.1672964740303575,0,0.003629183769226074
1460,1934,IDK,0.0,0.0,0.0,0.0,4,0,0.4157203435897827,2.1089888862683823,1,0.0030687888463338214
1461,Trump Organization,Trump Entertainment Resorts,0.25,0.5,0.3333333333333333,0.4,16,0,0.6093138456344604,1.417348843444081,0,0.0030687888463338214
1462,1 October 1993,"June 6, 2013",0.0,0.0,0.0,0.0,12,0,0.5749251246452332,13.823328517682384,0,0.0032265007495880125
1463,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.2960964061123166,0,0.0032265007495880125
1464,London,london,0.0,0.0,0.0,0.0,1,0,0.9999999403953552,2.5288730491203064,0,0.00360111395517985
1465,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0712133476580903,0,0.00360111395517985
1466,John Beach,Gordon Persons,0.0,0.0,0.0,0.0,10,0,0.6614208817481995,1.2784755318021088,0,0.0027064263820648195
1467,Alkohol,Alkohol,1.0,1.0,1.0,1.0,0,1,1.0,1.4255408600781672,0,0.0027064263820648195
1468,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.042158406243039,0,0.0036110103130340574
1469,Goldman,senate,0.0,0.0,0.0,0.0,7,0,0.46495676040649414,2.7019882655098892,0,0.0036110103130340574
1470,"Los Angeles, California",Los Angeles,0.5,0.5,1.0,0.6666666666666666,12,0,0.7516958117485046,3.449733858484993,0,0.0036309858163197837
1471,Rudolf Hausner,Claude Rains,0.0,0.0,0.0,0.0,11,0,0.4210355877876282,4.437261586606995,0,0.0036309858163197837
1472,But Not In Vain,But Not In Vain,1.0,1.0,1.0,1.0,0,1,1.0,1.0987111005647976,0,0.004825472831726074
1473,La Quintrala,The Quiller Memorandum,0.0,0.0,0.0,0.0,16,0,0.5090538263320923,1.102912835771078,0,0.004825472831726074
1474,Venky,Tender Mercies,0.0,0.0,0.0,0.0,12,0,0.3634757697582245,1.08577867538168,0,0.0034864107767740887
1475,American Hustle,American Hustle,1.0,1.0,1.0,1.0,0,1,1.0,1.0646821763427092,0,0.0034864107767740887
1476,Bolivian,chinese,0.0,0.0,0.0,0.0,7,0,0.650822639465332,1.765549860649623,0,0.004373822609583537
1477,"Murder, He Says","Murder, He Says",1.0,1.0,1.0,1.0,0,1,1.0,1.0193230500234418,0,0.004373822609583537
1478,Ask A Policeman,Ask A Policeman,1.0,1.0,1.0,1.0,0,1,1.0,1.1589078360186955,0,0.0034704963366190594
1479,Léolo,Léolo,1.0,1.0,1.0,1.0,0,1,1.0,1.1322782447178243,0,0.0034704963366190594
1480,Gowran,st john s wort,0.0,0.0,0.0,0.0,12,0,0.43443530797958374,3.614435163269853,0,0.0049937903881072995
1481,Vellore,chennai,0.0,0.0,0.0,0.0,7,0,0.46416759490966797,2.104172149491597,0,0.0049937903881072995
1482,Zagreb,san francisco,0.0,0.0,0.0,0.0,11,0,0.5521661043167114,2.5260364911651094,0,0.0038527270158131917
1483,Ischia,london,0.0,0.0,0.0,0.0,6,0,0.4590170681476593,2.5890181872761966,0,0.0038527270158131917
1484,"Karl Alexander, 5th Prince of Thurn and Taxis",john steinbeck,0.0,0.0,0.0,0.0,39,0,0.3270220458507538,3.2305435982466153,0,0.007027210791905721
1485,Bolko I of Opole,wadysaw ii,0.0,0.0,0.0,0.0,15,0,0.3540644943714142,1.6435098357826265,0,0.007027210791905721
1486,"Heads I Win, Tails You Lose",The Incredible Sarah,0.0,0.0,0.0,0.0,22,0,0.29071900248527527,1.1336721136495265,0,0.004777201016743978
1487,Longqing,liu yu,0.0,0.0,0.0,0.0,8,0,0.5624052286148071,2.904255660858395,0,0.004777201016743978
1488,"Garsenda, Heiress of Bigorre",elvira,0.0,0.0,0.0,0.0,25,0,0.459943026304245,3.0495805151393043,0,0.003983289003372192
1489,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.082526293423651,0,0.003983289003372192
1490,Road Hard,We Are The Freaks,0.0,0.0,0.0,0.0,15,0,0.3263430595397949,1.088648686210686,0,0.004447213808695475
1491,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.111193590969562,0,0.004447213808695475
1492,Madigan'S Millions,Just Like A Woman (1939 Film),0.0,0.0,0.0,0.0,25,0,0.22929245233535767,1.1498543110625745,0,0.005141784747441609
1493,Hem Från Babylon,A City Upside Down,0.0,0.0,0.0,0.0,16,0,0.37852904200553894,1.1138661045696563,0,0.005141784747441609
1494,Harry Kendall Thaw,john thaw,0.0,0.0,0.0,0.0,13,0,0.8026233911514282,1.7275767322165736,0,0.0038232147693634034
1495,Mark Brzezicki,Edouard Mondron,0.0,0.0,0.0,0.0,14,0,0.3651965260505676,1.0507391508630004,0,0.0038232147693634034
1496,"Shaftsbury, Vermont",san francisco,0.0,0.0,0.0,0.0,16,0,0.4092726707458496,2.524181482927629,0,0.004689772923787435
1497,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.4225810020259566,0,0.004689772923787435
1498,Montfort,cologne,0.0,0.0,0.0,0.0,7,0,0.5031216144561768,3.4426456538148735,0,0.0056997994581858315
1499,L'Affaire Maurizius,L'Affaire Maurizius,1.0,1.0,1.0,1.0,0,1,1.0,1.0788314440131734,0,0.0056997994581858315
1500,United Nations,the royal family,0.0,0.0,0.0,0.0,14,0,0.38548076152801514,2.9231214559549836,0,0.004712420701980591
1501,Helsingfors,san francisco,0.0,0.0,0.0,0.0,12,0,0.3502671420574188,2.8094003261479568,0,0.004712420701980591
1502,New York,IDK,0.0,0.0,0.0,0.0,8,0,0.37071648240089417,2.598658384157475,1,0.017179290453592937
1503,Drusus Julius Caesar,tiberius claudius claudius aemilius claudius aemilius claudius aemilius claudius,0.0,0.0,0.0,0.0,64,0,0.4653881788253784,1.647889761217614,0,0.017179290453592937
1504,Deutsche Film- und Fernsehakademie Berlin,"the university of california, los angeles",0.0,0.0,0.0,0.0,35,0,0.376528263092041,1.5804486745929822,0,0.006885407368342081
1505,Sergio Mimica-Gezzan,idk,0.0,0.0,0.0,0.0,19,0,0.41048896312713623,3.3703733876737663,1,0.006885407368342081
1506,Filipino,argentina,0.0,0.0,0.0,0.0,7,0,0.6432797312736511,1.748197776568638,0,0.0034853537877400716
1507,Guilty?,The Clink Of Ice,0.0,0.0,0.0,0.0,15,0,0.2949170768260956,1.1243054879480143,0,0.0034853537877400716
1508,Franz Joseph I,charles iii of switzerland,0.0,0.0,0.0,0.0,21,0,0.5102881193161011,1.6525189393095014,0,0.00712314248085022
1509,Escape From The 'Liberty' Cinema,Escape From The 'Liberty' Cinema,1.0,1.0,1.0,1.0,0,1,1.0,1.0876380759455917,0,0.00712314248085022
1510,Gmunden,st helena's church,0.0,0.0,0.0,0.0,16,0,0.3248017132282257,2.116219159258073,0,0.0062728822231292725
1511,Vienna,IDK,0.0,0.0,0.0,0.0,6,0,0.49082842469215393,2.372190274959966,1,0.0062728822231292725
1512,Bad Homburg vor der Höhe,cologne,0.0,0.0,0.0,0.0,21,0,0.34712958335876465,3.5563552322639236,0,0.0031272570292154946
1513,Hills Of Hate,Creepshow,0.0,0.0,0.0,0.0,13,0,0.39668676257133484,1.1068875529668887,0,0.0031272570292154946
1514,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0720291361667635,0,0.003861880302429199
1515,Flesh For Frankenstein,The End Is My Beginning,0.0,0.0,0.0,0.0,19,0,0.3824927806854248,1.1188018559752944,0,0.003861880302429199
1516,Mama'S Little Pirate,Mama's Little Pirate,0.6,0.75,0.75,0.75,1,0,1.0,1.1383087774542413,0,0.0034835795561472577
1517,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.069125946354259,0,0.0034835795561472577
1518,2 June 2015,"June 6, 2013",0.16666666666666666,0.3333333333333333,0.25,0.28571428571428575,6,0,0.6430684924125671,11.25484933845366,0,0.0038975338141123456
1519,New York,san francisco,0.0,0.0,0.0,0.0,12,0,0.644414484500885,2.3789090601880067,0,0.0038975338141123456
1520,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3783842172292307,0,0.0031358222166697185
1521,Face In The Rain,Above The Rim,0.16666666666666666,0.25,0.3333333333333333,0.28571428571428575,9,0,0.38052093982696533,1.1696887808136172,0,0.0031358222166697185
1522,The Best Of Pure Voice,The Wicked Symphony,0.14285714285714285,0.2,0.3333333333333333,0.25,16,0,0.48483186960220337,1.1120931155060794,0,0.006152361631393433
1523,Stanisław Leszczyński,king louis xiii of france,0.0,0.0,0.0,0.0,23,0,0.27264463901519775,1.4818065591870615,0,0.006152361631393433
1524,Paris,Paris,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,3.01055776231156,0,0.007781900962193807
1525,"Matthew Stewart, 4th Earl of Lennox",king edward iii of england,0.09090909090909091,0.14285714285714285,0.2,0.16666666666666666,26,0,0.47910845279693604,1.378484783500935,0,0.007781900962193807
1526,Eleanor of Castile,anne of cleves,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0.6476481556892395,1.7995375546129484,0,0.004239654541015625
1527,Cologne,england,0.0,0.0,0.0,0.0,6,0,0.486574649810791,1.9335280554686827,0,0.004239654541015625
1528,Hong Kong,shanghai,0.0,0.0,0.0,0.0,8,0,0.6396036148071289,2.091235264411584,0,0.0035011112689971925
1529,Lewis Edward Emerson,Lewis Edward Emerson,1.0,1.0,1.0,1.0,0,1,1.0,1.106860548992301,0,0.0035011112689971925
1530,Mexican Spitfire'S Elephant,Revenge,0.0,0.0,0.0,0.0,24,0,0.3993608057498932,1.1720824233315645,0,0.0062112589677174885
1531,Halga,gst rn,0.0,0.0,0.0,0.0,6,0,0.46795862913131714,2.6648716257571072,0,0.0062112589677174885
1532,Darwin'S Nightmare,Hell To Pay,0.0,0.0,0.0,0.0,16,0,0.284794420003891,1.198770156895446,0,0.004625115791956584
1533,Amstelveen,san francisco,0.0,0.0,0.0,0.0,13,0,0.35395586490631104,3.0802100582192296,0,0.004625115791956584
1534,Viliami Tungī Mailefihi,taft,0.0,0.0,0.0,0.0,21,0,0.3251812160015106,3.0229471058895183,0,0.0040629069010416664
1535,"August 11, 1630",IDK,0.0,0.0,0.0,0.0,15,0,0.3087952136993408,2.474220798524509,1,0.0040629069010416664
1536,Welsh,irish,0.0,0.0,0.0,0.0,3,0,0.8416554927825928,1.669558050745394,0,0.003342886765797933
1537,Leverian Collection,Leverian Collection,1.0,1.0,1.0,1.0,0,1,1.0,1.0254778089456227,0,0.003342886765797933
1538,Urraca of León,elisabeth of spain,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0.5347893834114075,1.8140860431468429,0,0.006089876095453898
1539,Meara Stiller,diana ross,0.0,0.0,0.0,0.0,10,0,0.3035898506641388,2.371268827360648,0,0.006089876095453898
1540,My Love Came Back,My Love Came Back,1.0,1.0,1.0,1.0,0,1,1.0,1.1278147506989262,0,0.003495428959528605
1541,Qing dynasty,chinese,0.0,0.0,0.0,0.0,10,0,0.5132966041564941,1.1981063652835229,0,0.003495428959528605
1542,The Madonna'S Secret,The Madonna'S Secret,1.0,1.0,1.0,1.0,0,1,1.0,1.0552973888994748,0,0.0038418352603912355
1543,Moonstruck,Please Give,0.0,0.0,0.0,0.0,10,0,0.31672829389572144,1.1117721933679263,0,0.0038418352603912355
1544,Saw Myat Lay,samira ahmed,0.0,0.0,0.0,0.0,11,0,0.4053522050380707,3.295434351822318,0,0.005018740892410278
1545,Biraj Bahu,Biraj Bahu,1.0,1.0,1.0,1.0,0,1,1.0,1.0912221096937447,0,0.005018740892410278
1546,Ralph Earnhardt,dick mcqueen,0.0,0.0,0.0,0.0,14,0,0.4055725932121277,2.888479587593889,0,0.005908443530400594
1547,Catherine Opalińska,henrietta of lorraine,0.0,0.0,0.0,0.0,18,0,0.33570969104766846,1.8741365660252078,0,0.005908443530400594
1548,Tjitra,Suwanda Denuna Jeewithe,0.0,0.0,0.0,0.0,21,0,0.583490252494812,1.045609007912413,0,0.006275443236033121
1549,The Princess And The Clown,Operation Bullshine,0.0,0.0,0.0,0.0,22,0,0.3772575557231903,1.0931237076745604,0,0.006275443236033121
1550,American,korean,0.0,0.0,0.0,0.0,5,0,0.6566712260246277,1.6486314522393555,0,0.0039142092068990076
1551,Paris Playboys,He Laughed Last,0.0,0.0,0.0,0.0,14,0,0.28344225883483887,1.0850368243106094,0,0.0039142092068990076
1552,National Film Board,IDK,0.0,0.0,0.0,0.0,19,0,0.29722481966018677,1.8667431204230873,1,0.003915995359420776
1553,"Richard de Clare, 6th Earl of Gloucester",john keats,0.0,0.0,0.0,0.0,34,0,0.4093366265296936,2.2428949623609356,0,0.003915995359420776
1554,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.324015723281411,0,0.0026995599269866942
1555,Pacific Rendezvous,Pacific Rendezvous,1.0,1.0,1.0,1.0,0,1,1.0,1.1262700398166974,0,0.0026995599269866942
1556,New York,san francisco,0.0,0.0,0.0,0.0,12,0,0.644414484500885,2.4653899446395426,0,0.003842995564142863
1557,Rockland,san francisco,0.0,0.0,0.0,0.0,11,0,0.48393920063972473,2.8802512362397397,0,0.003842995564142863
1558,With Davy Crockett At The Fall Of The Alamo,Giggi Il Bullo,0.0,0.0,0.0,0.0,37,0,0.2987411618232727,1.1257640971485043,0,0.004063103596369425
1559,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0554916383275963,0,0.004063103596369425
1560,Porto,st. john s,0.0,0.0,0.0,0.0,9,0,0.3405115306377411,3.9507495281351908,0,0.0046257098515828455
1561,9 May 1914,IDK,0.0,0.0,0.0,0.0,10,0,0.3137799799442291,1.8165019121258137,1,0.0046257098515828455
1562,Henry I of Navarre,charles iii of france,0.14285714285714285,0.25,0.25,0.25,14,0,0.7604935765266418,1.575700194665079,0,0.006141058603922526
1563,Niall mac Cernaig Sotal,samuel mcfadden,0.0,0.0,0.0,0.0,19,0,0.4111507833003998,2.1644028060890936,0,0.006141058603922526
1564,Börte,sala böke,0.0,0.0,0.0,0.0,8,0,0.5432637333869934,3.498162274240789,0,0.005615037679672241
